date,time,time_zone,tide_m
2022-08-19,21:18,PDT,2.534295
2022-08-19,21:19,PDT,2.528015
2022-08-19,21:20,PDT,2.521717
2022-08-19,21:21,PDT,2.515401
2022-08-19,21:22,PDT,2.509066
2022-08-19,21:23,PDT,2.502714
2022-08-19,21:24,PDT,2.496345
2022-08-19,21:25,PDT,2.489959
2022-08-19,21:26,PDT,2.483557
2022-08-19,21:27,PDT,2.477138
2022-08-19,21:28,PDT,2.470703
2022-08-19,21:29,PDT,2.464252
2022-08-19,21:30,PDT,2.457787
2022-08-19,21:31,PDT,2.451306
2022-08-19,21:32,PDT,2.44481
2022-08-19,21:33,PDT,2.438301
2022-08-19,21:34,PDT,2.431777
2022-08-19,21:35,PDT,2.425239
2022-08-19,21:36,PDT,2.418688
2022-08-19,21:37,PDT,2.412124
2022-08-19,21:38,PDT,2.405547
2022-08-19,21:39,PDT,2.398957
2022-08-19,21:40,PDT,2.392355
2022-08-19,21:41,PDT,2.385741
2022-08-19,21:42,PDT,2.379116
2022-08-19,21:43,PDT,2.372479
2022-08-19,21:44,PDT,2.365831
2022-08-19,21:45,PDT,2.359172
2022-08-19,21:46,PDT,2.352503
2022-08-19,21:47,PDT,2.345823
2022-08-19,21:48,PDT,2.339134
2022-08-19,21:49,PDT,2.332435
2022-08-19,21:50,PDT,2.325726
2022-08-19,21:51,PDT,2.319009
2022-08-19,21:52,PDT,2.312283
2022-08-19,21:53,PDT,2.305548
2022-08-19,21:54,PDT,2.298805
2022-08-19,21:55,PDT,2.292055
2022-08-19,21:56,PDT,2.285296
2022-08-19,21:57,PDT,2.27853
2022-08-19,21:58,PDT,2.271758
2022-08-19,21:59,PDT,2.264978
2022-08-19,22:00,PDT,2.258192
2022-08-19,22:01,PDT,2.2514
2022-08-19,22:02,PDT,2.244602
2022-08-19,22:03,PDT,2.237798
2022-08-19,22:04,PDT,2.230989
2022-08-19,22:05,PDT,2.224175
2022-08-19,22:06,PDT,2.217356
2022-08-19,22:07,PDT,2.210532
2022-08-19,22:08,PDT,2.203705
2022-08-19,22:09,PDT,2.196873
2022-08-19,22:10,PDT,2.190038
2022-08-19,22:11,PDT,2.183199
2022-08-19,22:12,PDT,2.176358
2022-08-19,22:13,PDT,2.169514
2022-08-19,22:14,PDT,2.162667
2022-08-19,22:15,PDT,2.155818
2022-08-19,22:16,PDT,2.148967
2022-08-19,22:17,PDT,2.142114
2022-08-19,22:18,PDT,2.135261
2022-08-19,22:19,PDT,2.128406
2022-08-19,22:20,PDT,2.12155
2022-08-19,22:21,PDT,2.114694
2022-08-19,22:22,PDT,2.107838
2022-08-19,22:23,PDT,2.100982
2022-08-19,22:24,PDT,2.094127
2022-08-19,22:25,PDT,2.087272
2022-08-19,22:26,PDT,2.080419
2022-08-19,22:27,PDT,2.073567
2022-08-19,22:28,PDT,2.066716
2022-08-19,22:29,PDT,2.059868
2022-08-19,22:30,PDT,2.053021
2022-08-19,22:31,PDT,2.046178
2022-08-19,22:32,PDT,2.039337
2022-08-19,22:33,PDT,2.0325
2022-08-19,22:34,PDT,2.025666
2022-08-19,22:35,PDT,2.018836
2022-08-19,22:36,PDT,2.01201
2022-08-19,22:37,PDT,2.005189
2022-08-19,22:38,PDT,1.998373
2022-08-19,22:39,PDT,1.991562
2022-08-19,22:40,PDT,1.984756
2022-08-19,22:41,PDT,1.977956
2022-08-19,22:42,PDT,1.971162
2022-08-19,22:43,PDT,1.964374
2022-08-19,22:44,PDT,1.957594
2022-08-19,22:45,PDT,1.95082
2022-08-19,22:46,PDT,1.944054
2022-08-19,22:47,PDT,1.937295
2022-08-19,22:48,PDT,1.930545
2022-08-19,22:49,PDT,1.923803
2022-08-19,22:50,PDT,1.91707
2022-08-19,22:51,PDT,1.910346
2022-08-19,22:52,PDT,1.903631
2022-08-19,22:53,PDT,1.896926
2022-08-19,22:54,PDT,1.890232
2022-08-19,22:55,PDT,1.883547
2022-08-19,22:56,PDT,1.876874
2022-08-19,22:57,PDT,1.870211
2022-08-19,22:58,PDT,1.86356
2022-08-19,22:59,PDT,1.856921
2022-08-19,23:00,PDT,1.850295
2022-08-19,23:01,PDT,1.84368
2022-08-19,23:02,PDT,1.837079
2022-08-19,23:03,PDT,1.83049
2022-08-19,23:04,PDT,1.823915
2022-08-19,23:05,PDT,1.817355
2022-08-19,23:06,PDT,1.810808
2022-08-19,23:07,PDT,1.804276
2022-08-19,23:08,PDT,1.797759
2022-08-19,23:09,PDT,1.791257
2022-08-19,23:10,PDT,1.784771
2022-08-19,23:11,PDT,1.778301
2022-08-19,23:12,PDT,1.771847
2022-08-19,23:13,PDT,1.76541
2022-08-19,23:14,PDT,1.758989
2022-08-19,23:15,PDT,1.752587
2022-08-19,23:16,PDT,1.746202
2022-08-19,23:17,PDT,1.739835
2022-08-19,23:18,PDT,1.733486
2022-08-19,23:19,PDT,1.727157
2022-08-19,23:20,PDT,1.720846
2022-08-19,23:21,PDT,1.714555
2022-08-19,23:22,PDT,1.708284
2022-08-19,23:23,PDT,1.702033
2022-08-19,23:24,PDT,1.695802
2022-08-19,23:25,PDT,1.689592
2022-08-19,23:26,PDT,1.683404
2022-08-19,23:27,PDT,1.677237
2022-08-19,23:28,PDT,1.671092
2022-08-19,23:29,PDT,1.664969
2022-08-19,23:30,PDT,1.658868
2022-08-19,23:31,PDT,1.652791
2022-08-19,23:32,PDT,1.646737
2022-08-19,23:33,PDT,1.640706
2022-08-19,23:34,PDT,1.634699
2022-08-19,23:35,PDT,1.628717
2022-08-19,23:36,PDT,1.622759
2022-08-19,23:37,PDT,1.616825
2022-08-19,23:38,PDT,1.610917
2022-08-19,23:39,PDT,1.605035
2022-08-19,23:40,PDT,1.599178
2022-08-19,23:41,PDT,1.593348
2022-08-19,23:42,PDT,1.587544
2022-08-19,23:43,PDT,1.581767
2022-08-19,23:44,PDT,1.576017
2022-08-19,23:45,PDT,1.570294
2022-08-19,23:46,PDT,1.564599
2022-08-19,23:47,PDT,1.558933
2022-08-19,23:48,PDT,1.553294
2022-08-19,23:49,PDT,1.547684
2022-08-19,23:50,PDT,1.542103
2022-08-19,23:51,PDT,1.536552
2022-08-19,23:52,PDT,1.531029
2022-08-19,23:53,PDT,1.525537
2022-08-19,23:54,PDT,1.520075
2022-08-19,23:55,PDT,1.514643
2022-08-19,23:56,PDT,1.509242
2022-08-19,23:57,PDT,1.503872
2022-08-19,23:58,PDT,1.498533
2022-08-19,23:59,PDT,1.493225
2022-08-20,0:00,PDT,1.487949
2022-08-20,0:01,PDT,1.482706
2022-08-20,0:02,PDT,1.477494
2022-08-20,0:03,PDT,1.472315
2022-08-20,0:04,PDT,1.467169
2022-08-20,0:05,PDT,1.462056
2022-08-20,0:06,PDT,1.456977
2022-08-20,0:07,PDT,1.451931
2022-08-20,0:08,PDT,1.446918
2022-08-20,0:09,PDT,1.44194
2022-08-20,0:10,PDT,1.436996
2022-08-20,0:11,PDT,1.432087
2022-08-20,0:12,PDT,1.427213
2022-08-20,0:13,PDT,1.422373
2022-08-20,0:14,PDT,1.417569
2022-08-20,0:15,PDT,1.4128
2022-08-20,0:16,PDT,1.408067
2022-08-20,0:17,PDT,1.40337
2022-08-20,0:18,PDT,1.398709
2022-08-20,0:19,PDT,1.394084
2022-08-20,0:20,PDT,1.389495
2022-08-20,0:21,PDT,1.384944
2022-08-20,0:22,PDT,1.380429
2022-08-20,0:23,PDT,1.375952
2022-08-20,0:24,PDT,1.371512
2022-08-20,0:25,PDT,1.367109
2022-08-20,0:26,PDT,1.362744
2022-08-20,0:27,PDT,1.358417
2022-08-20,0:28,PDT,1.354128
2022-08-20,0:29,PDT,1.349877
2022-08-20,0:30,PDT,1.345665
2022-08-20,0:31,PDT,1.341491
2022-08-20,0:32,PDT,1.337357
2022-08-20,0:33,PDT,1.333261
2022-08-20,0:34,PDT,1.329204
2022-08-20,0:35,PDT,1.325186
2022-08-20,0:36,PDT,1.321208
2022-08-20,0:37,PDT,1.31727
2022-08-20,0:38,PDT,1.313371
2022-08-20,0:39,PDT,1.309512
2022-08-20,0:40,PDT,1.305693
2022-08-20,0:41,PDT,1.301914
2022-08-20,0:42,PDT,1.298176
2022-08-20,0:43,PDT,1.294478
2022-08-20,0:44,PDT,1.290821
2022-08-20,0:45,PDT,1.287204
2022-08-20,0:46,PDT,1.283629
2022-08-20,0:47,PDT,1.280094
2022-08-20,0:48,PDT,1.2766
2022-08-20,0:49,PDT,1.273148
2022-08-20,0:50,PDT,1.269737
2022-08-20,0:51,PDT,1.266368
2022-08-20,0:52,PDT,1.26304
2022-08-20,0:53,PDT,1.259754
2022-08-20,0:54,PDT,1.25651
2022-08-20,0:55,PDT,1.253307
2022-08-20,0:56,PDT,1.250147
2022-08-20,0:57,PDT,1.247029
2022-08-20,0:58,PDT,1.243953
2022-08-20,0:59,PDT,1.24092
2022-08-20,1:00,PDT,1.237929
2022-08-20,1:01,PDT,1.234981
2022-08-20,1:02,PDT,1.232075
2022-08-20,1:03,PDT,1.229212
2022-08-20,1:04,PDT,1.226392
2022-08-20,1:05,PDT,1.223615
2022-08-20,1:06,PDT,1.220881
2022-08-20,1:07,PDT,1.21819
2022-08-20,1:08,PDT,1.215542
2022-08-20,1:09,PDT,1.212937
2022-08-20,1:10,PDT,1.210376
2022-08-20,1:11,PDT,1.207859
2022-08-20,1:12,PDT,1.205384
2022-08-20,1:13,PDT,1.202954
2022-08-20,1:14,PDT,1.200567
2022-08-20,1:15,PDT,1.198224
2022-08-20,1:16,PDT,1.195925
2022-08-20,1:17,PDT,1.19367
2022-08-20,1:18,PDT,1.191458
2022-08-20,1:19,PDT,1.189291
2022-08-20,1:20,PDT,1.187168
2022-08-20,1:21,PDT,1.185089
2022-08-20,1:22,PDT,1.183054
2022-08-20,1:23,PDT,1.181063
2022-08-20,1:24,PDT,1.179117
2022-08-20,1:25,PDT,1.177216
2022-08-20,1:26,PDT,1.175358
2022-08-20,1:27,PDT,1.173546
2022-08-20,1:28,PDT,1.171777
2022-08-20,1:29,PDT,1.170054
2022-08-20,1:30,PDT,1.168375
2022-08-20,1:31,PDT,1.166741
2022-08-20,1:32,PDT,1.165152
2022-08-20,1:33,PDT,1.163607
2022-08-20,1:34,PDT,1.162108
2022-08-20,1:35,PDT,1.160653
2022-08-20,1:36,PDT,1.159243
2022-08-20,1:37,PDT,1.157879
2022-08-20,1:38,PDT,1.156559
2022-08-20,1:39,PDT,1.155284
2022-08-20,1:40,PDT,1.154055
2022-08-20,1:41,PDT,1.152871
2022-08-20,1:42,PDT,1.151732
2022-08-20,1:43,PDT,1.150638
2022-08-20,1:44,PDT,1.149589
2022-08-20,1:45,PDT,1.148586
2022-08-20,1:46,PDT,1.147628
2022-08-20,1:47,PDT,1.146715
2022-08-20,1:48,PDT,1.145847
2022-08-20,1:49,PDT,1.145025
2022-08-20,1:50,PDT,1.144249
2022-08-20,1:51,PDT,1.143517
2022-08-20,1:52,PDT,1.142831
2022-08-20,1:53,PDT,1.142191
2022-08-20,1:54,PDT,1.141596
2022-08-20,1:55,PDT,1.141046
2022-08-20,1:56,PDT,1.140542
2022-08-20,1:57,PDT,1.140083
2022-08-20,1:58,PDT,1.13967
2022-08-20,1:59,PDT,1.139302
2022-08-20,2:00,PDT,1.13898
2022-08-20,2:01,PDT,1.138703
2022-08-20,2:02,PDT,1.138472
2022-08-20,2:03,PDT,1.138286
2022-08-20,2:04,PDT,1.138145
2022-08-20,2:05,PDT,1.13805
2022-08-20,2:06,PDT,1.138
2022-08-20,2:07,PDT,1.137996
2022-08-20,2:08,PDT,1.138037
2022-08-20,2:09,PDT,1.138123
2022-08-20,2:10,PDT,1.138254
2022-08-20,2:11,PDT,1.138431
2022-08-20,2:12,PDT,1.138653
2022-08-20,2:13,PDT,1.13892
2022-08-20,2:14,PDT,1.139232
2022-08-20,2:15,PDT,1.13959
2022-08-20,2:16,PDT,1.139992
2022-08-20,2:17,PDT,1.140439
2022-08-20,2:18,PDT,1.140932
2022-08-20,2:19,PDT,1.141469
2022-08-20,2:20,PDT,1.142051
2022-08-20,2:21,PDT,1.142678
2022-08-20,2:22,PDT,1.143349
2022-08-20,2:23,PDT,1.144065
2022-08-20,2:24,PDT,1.144826
2022-08-20,2:25,PDT,1.145631
2022-08-20,2:26,PDT,1.14648
2022-08-20,2:27,PDT,1.147374
2022-08-20,2:28,PDT,1.148312
2022-08-20,2:29,PDT,1.149294
2022-08-20,2:30,PDT,1.15032
2022-08-20,2:31,PDT,1.151391
2022-08-20,2:32,PDT,1.152504
2022-08-20,2:33,PDT,1.153662
2022-08-20,2:34,PDT,1.154863
2022-08-20,2:35,PDT,1.156108
2022-08-20,2:36,PDT,1.157396
2022-08-20,2:37,PDT,1.158728
2022-08-20,2:38,PDT,1.160102
2022-08-20,2:39,PDT,1.16152
2022-08-20,2:40,PDT,1.16298
2022-08-20,2:41,PDT,1.164483
2022-08-20,2:42,PDT,1.166028
2022-08-20,2:43,PDT,1.167617
2022-08-20,2:44,PDT,1.169247
2022-08-20,2:45,PDT,1.170919
2022-08-20,2:46,PDT,1.172634
2022-08-20,2:47,PDT,1.17439
2022-08-20,2:48,PDT,1.176188
2022-08-20,2:49,PDT,1.178027
2022-08-20,2:50,PDT,1.179907
2022-08-20,2:51,PDT,1.181829
2022-08-20,2:52,PDT,1.183792
2022-08-20,2:53,PDT,1.185795
2022-08-20,2:54,PDT,1.187839
2022-08-20,2:55,PDT,1.189923
2022-08-20,2:56,PDT,1.192047
2022-08-20,2:57,PDT,1.194211
2022-08-20,2:58,PDT,1.196415
2022-08-20,2:59,PDT,1.198659
2022-08-20,3:00,PDT,1.200941
2022-08-20,3:01,PDT,1.203263
2022-08-20,3:02,PDT,1.205624
2022-08-20,3:03,PDT,1.208023
2022-08-20,3:04,PDT,1.210461
2022-08-20,3:05,PDT,1.212936
2022-08-20,3:06,PDT,1.21545
2022-08-20,3:07,PDT,1.218001
2022-08-20,3:08,PDT,1.22059
2022-08-20,3:09,PDT,1.223216
2022-08-20,3:10,PDT,1.225879
2022-08-20,3:11,PDT,1.228578
2022-08-20,3:12,PDT,1.231314
2022-08-20,3:13,PDT,1.234086
2022-08-20,3:14,PDT,1.236894
2022-08-20,3:15,PDT,1.239737
2022-08-20,3:16,PDT,1.242616
2022-08-20,3:17,PDT,1.245529
2022-08-20,3:18,PDT,1.248478
2022-08-20,3:19,PDT,1.251461
2022-08-20,3:20,PDT,1.254478
2022-08-20,3:21,PDT,1.257529
2022-08-20,3:22,PDT,1.260613
2022-08-20,3:23,PDT,1.263731
2022-08-20,3:24,PDT,1.266882
2022-08-20,3:25,PDT,1.270065
2022-08-20,3:26,PDT,1.273281
2022-08-20,3:27,PDT,1.276529
2022-08-20,3:28,PDT,1.279809
2022-08-20,3:29,PDT,1.28312
2022-08-20,3:30,PDT,1.286462
2022-08-20,3:31,PDT,1.289835
2022-08-20,3:32,PDT,1.293239
2022-08-20,3:33,PDT,1.296673
2022-08-20,3:34,PDT,1.300137
2022-08-20,3:35,PDT,1.30363
2022-08-20,3:36,PDT,1.307153
2022-08-20,3:37,PDT,1.310704
2022-08-20,3:38,PDT,1.314284
2022-08-20,3:39,PDT,1.317892
2022-08-20,3:40,PDT,1.321529
2022-08-20,3:41,PDT,1.325192
2022-08-20,3:42,PDT,1.328884
2022-08-20,3:43,PDT,1.332602
2022-08-20,3:44,PDT,1.336346
2022-08-20,3:45,PDT,1.340117
2022-08-20,3:46,PDT,1.343914
2022-08-20,3:47,PDT,1.347736
2022-08-20,3:48,PDT,1.351584
2022-08-20,3:49,PDT,1.355457
2022-08-20,3:50,PDT,1.359354
2022-08-20,3:51,PDT,1.363276
2022-08-20,3:52,PDT,1.367221
2022-08-20,3:53,PDT,1.37119
2022-08-20,3:54,PDT,1.375183
2022-08-20,3:55,PDT,1.379198
2022-08-20,3:56,PDT,1.383236
2022-08-20,3:57,PDT,1.387296
2022-08-20,3:58,PDT,1.391378
2022-08-20,3:59,PDT,1.395482
2022-08-20,4:00,PDT,1.399607
2022-08-20,4:01,PDT,1.403753
2022-08-20,4:02,PDT,1.407919
2022-08-20,4:03,PDT,1.412106
2022-08-20,4:04,PDT,1.416313
2022-08-20,4:05,PDT,1.420539
2022-08-20,4:06,PDT,1.424785
2022-08-20,4:07,PDT,1.42905
2022-08-20,4:08,PDT,1.433333
2022-08-20,4:09,PDT,1.437635
2022-08-20,4:10,PDT,1.441954
2022-08-20,4:11,PDT,1.446292
2022-08-20,4:12,PDT,1.450647
2022-08-20,4:13,PDT,1.455019
2022-08-20,4:14,PDT,1.459408
2022-08-20,4:15,PDT,1.463813
2022-08-20,4:16,PDT,1.468234
2022-08-20,4:17,PDT,1.472671
2022-08-20,4:18,PDT,1.477124
2022-08-20,4:19,PDT,1.481592
2022-08-20,4:20,PDT,1.486075
2022-08-20,4:21,PDT,1.490573
2022-08-20,4:22,PDT,1.495085
2022-08-20,4:23,PDT,1.499611
2022-08-20,4:24,PDT,1.504151
2022-08-20,4:25,PDT,1.508704
2022-08-20,4:26,PDT,1.513271
2022-08-20,4:27,PDT,1.517851
2022-08-20,4:28,PDT,1.522443
2022-08-20,4:29,PDT,1.527047
2022-08-20,4:30,PDT,1.531664
2022-08-20,4:31,PDT,1.536292
2022-08-20,4:32,PDT,1.540932
2022-08-20,4:33,PDT,1.545584
2022-08-20,4:34,PDT,1.550246
2022-08-20,4:35,PDT,1.554919
2022-08-20,4:36,PDT,1.559603
2022-08-20,4:37,PDT,1.564297
2022-08-20,4:38,PDT,1.569001
2022-08-20,4:39,PDT,1.573714
2022-08-20,4:40,PDT,1.578437
2022-08-20,4:41,PDT,1.58317
2022-08-20,4:42,PDT,1.587911
2022-08-20,4:43,PDT,1.592661
2022-08-20,4:44,PDT,1.59742
2022-08-20,4:45,PDT,1.602186
2022-08-20,4:46,PDT,1.606961
2022-08-20,4:47,PDT,1.611744
2022-08-20,4:48,PDT,1.616534
2022-08-20,4:49,PDT,1.621332
2022-08-20,4:50,PDT,1.626137
2022-08-20,4:51,PDT,1.630948
2022-08-20,4:52,PDT,1.635767
2022-08-20,4:53,PDT,1.640591
2022-08-20,4:54,PDT,1.645422
2022-08-20,4:55,PDT,1.650259
2022-08-20,4:56,PDT,1.655102
2022-08-20,4:57,PDT,1.65995
2022-08-20,4:58,PDT,1.664804
2022-08-20,4:59,PDT,1.669663
2022-08-20,5:00,PDT,1.674527
2022-08-20,5:01,PDT,1.679395
2022-08-20,5:02,PDT,1.684268
2022-08-20,5:03,PDT,1.689145
2022-08-20,5:04,PDT,1.694027
2022-08-20,5:05,PDT,1.698912
2022-08-20,5:06,PDT,1.703802
2022-08-20,5:07,PDT,1.708694
2022-08-20,5:08,PDT,1.71359
2022-08-20,5:09,PDT,1.718489
2022-08-20,5:10,PDT,1.723391
2022-08-20,5:11,PDT,1.728296
2022-08-20,5:12,PDT,1.733203
2022-08-20,5:13,PDT,1.738113
2022-08-20,5:14,PDT,1.743025
2022-08-20,5:15,PDT,1.747938
2022-08-20,5:16,PDT,1.752854
2022-08-20,5:17,PDT,1.75777
2022-08-20,5:18,PDT,1.762689
2022-08-20,5:19,PDT,1.767608
2022-08-20,5:20,PDT,1.772528
2022-08-20,5:21,PDT,1.77745
2022-08-20,5:22,PDT,1.782371
2022-08-20,5:23,PDT,1.787293
2022-08-20,5:24,PDT,1.792215
2022-08-20,5:25,PDT,1.797137
2022-08-20,5:26,PDT,1.802059
2022-08-20,5:27,PDT,1.806981
2022-08-20,5:28,PDT,1.811902
2022-08-20,5:29,PDT,1.816822
2022-08-20,5:30,PDT,1.821741
2022-08-20,5:31,PDT,1.826658
2022-08-20,5:32,PDT,1.831574
2022-08-20,5:33,PDT,1.836489
2022-08-20,5:34,PDT,1.841402
2022-08-20,5:35,PDT,1.846312
2022-08-20,5:36,PDT,1.85122
2022-08-20,5:37,PDT,1.856126
2022-08-20,5:38,PDT,1.861029
2022-08-20,5:39,PDT,1.865929
2022-08-20,5:40,PDT,1.870826
2022-08-20,5:41,PDT,1.87572
2022-08-20,5:42,PDT,1.880609
2022-08-20,5:43,PDT,1.885496
2022-08-20,5:44,PDT,1.890378
2022-08-20,5:45,PDT,1.895255
2022-08-20,5:46,PDT,1.900128
2022-08-20,5:47,PDT,1.904997
2022-08-20,5:48,PDT,1.90986
2022-08-20,5:49,PDT,1.914718
2022-08-20,5:50,PDT,1.919571
2022-08-20,5:51,PDT,1.924418
2022-08-20,5:52,PDT,1.929259
2022-08-20,5:53,PDT,1.934093
2022-08-20,5:54,PDT,1.938922
2022-08-20,5:55,PDT,1.943743
2022-08-20,5:56,PDT,1.948557
2022-08-20,5:57,PDT,1.953365
2022-08-20,5:58,PDT,1.958164
2022-08-20,5:59,PDT,1.962956
2022-08-20,6:00,PDT,1.96774
2022-08-20,6:01,PDT,1.972516
2022-08-20,6:02,PDT,1.977282
2022-08-20,6:03,PDT,1.98204
2022-08-20,6:04,PDT,1.986789
2022-08-20,6:05,PDT,1.991529
2022-08-20,6:06,PDT,1.996258
2022-08-20,6:07,PDT,2.000978
2022-08-20,6:08,PDT,2.005687
2022-08-20,6:09,PDT,2.010386
2022-08-20,6:10,PDT,2.015074
2022-08-20,6:11,PDT,2.01975
2022-08-20,6:12,PDT,2.024415
2022-08-20,6:13,PDT,2.029068
2022-08-20,6:14,PDT,2.033709
2022-08-20,6:15,PDT,2.038338
2022-08-20,6:16,PDT,2.042954
2022-08-20,6:17,PDT,2.047557
2022-08-20,6:18,PDT,2.052146
2022-08-20,6:19,PDT,2.056722
2022-08-20,6:20,PDT,2.061283
2022-08-20,6:21,PDT,2.065831
2022-08-20,6:22,PDT,2.070363
2022-08-20,6:23,PDT,2.074881
2022-08-20,6:24,PDT,2.079383
2022-08-20,6:25,PDT,2.08387
2022-08-20,6:26,PDT,2.08834
2022-08-20,6:27,PDT,2.092794
2022-08-20,6:28,PDT,2.097232
2022-08-20,6:29,PDT,2.101652
2022-08-20,6:30,PDT,2.106055
2022-08-20,6:31,PDT,2.11044
2022-08-20,6:32,PDT,2.114808
2022-08-20,6:33,PDT,2.119157
2022-08-20,6:34,PDT,2.123487
2022-08-20,6:35,PDT,2.127798
2022-08-20,6:36,PDT,2.132089
2022-08-20,6:37,PDT,2.136361
2022-08-20,6:38,PDT,2.140612
2022-08-20,6:39,PDT,2.144843
2022-08-20,6:40,PDT,2.149054
2022-08-20,6:41,PDT,2.153243
2022-08-20,6:42,PDT,2.15741
2022-08-20,6:43,PDT,2.161555
2022-08-20,6:44,PDT,2.165679
2022-08-20,6:45,PDT,2.169779
2022-08-20,6:46,PDT,2.173857
2022-08-20,6:47,PDT,2.177911
2022-08-20,6:48,PDT,2.181942
2022-08-20,6:49,PDT,2.185949
2022-08-20,6:50,PDT,2.189931
2022-08-20,6:51,PDT,2.193888
2022-08-20,6:52,PDT,2.197821
2022-08-20,6:53,PDT,2.201728
2022-08-20,6:54,PDT,2.205609
2022-08-20,6:55,PDT,2.209464
2022-08-20,6:56,PDT,2.213293
2022-08-20,6:57,PDT,2.217095
2022-08-20,6:58,PDT,2.22087
2022-08-20,6:59,PDT,2.224618
2022-08-20,7:00,PDT,2.228337
2022-08-20,7:01,PDT,2.232029
2022-08-20,7:02,PDT,2.235692
2022-08-20,7:03,PDT,2.239326
2022-08-20,7:04,PDT,2.242932
2022-08-20,7:05,PDT,2.246508
2022-08-20,7:06,PDT,2.250054
2022-08-20,7:07,PDT,2.25357
2022-08-20,7:08,PDT,2.257056
2022-08-20,7:09,PDT,2.260511
2022-08-20,7:10,PDT,2.263936
2022-08-20,7:11,PDT,2.267329
2022-08-20,7:12,PDT,2.270691
2022-08-20,7:13,PDT,2.27402
2022-08-20,7:14,PDT,2.277318
2022-08-20,7:15,PDT,2.280583
2022-08-20,7:16,PDT,2.283816
2022-08-20,7:17,PDT,2.287016
2022-08-20,7:18,PDT,2.290183
2022-08-20,7:19,PDT,2.293316
2022-08-20,7:20,PDT,2.296415
2022-08-20,7:21,PDT,2.299481
2022-08-20,7:22,PDT,2.302512
2022-08-20,7:23,PDT,2.305509
2022-08-20,7:24,PDT,2.308471
2022-08-20,7:25,PDT,2.311398
2022-08-20,7:26,PDT,2.314291
2022-08-20,7:27,PDT,2.317147
2022-08-20,7:28,PDT,2.319969
2022-08-20,7:29,PDT,2.322754
2022-08-20,7:30,PDT,2.325504
2022-08-20,7:31,PDT,2.328217
2022-08-20,7:32,PDT,2.330894
2022-08-20,7:33,PDT,2.333535
2022-08-20,7:34,PDT,2.336139
2022-08-20,7:35,PDT,2.338706
2022-08-20,7:36,PDT,2.341236
2022-08-20,7:37,PDT,2.343728
2022-08-20,7:38,PDT,2.346184
2022-08-20,7:39,PDT,2.348602
2022-08-20,7:40,PDT,2.350982
2022-08-20,7:41,PDT,2.353325
2022-08-20,7:42,PDT,2.355629
2022-08-20,7:43,PDT,2.357896
2022-08-20,7:44,PDT,2.360125
2022-08-20,7:45,PDT,2.362315
2022-08-20,7:46,PDT,2.364467
2022-08-20,7:47,PDT,2.366581
2022-08-20,7:48,PDT,2.368657
2022-08-20,7:49,PDT,2.370693
2022-08-20,7:50,PDT,2.372691
2022-08-20,7:51,PDT,2.374651
2022-08-20,7:52,PDT,2.376572
2022-08-20,7:53,PDT,2.378454
2022-08-20,7:54,PDT,2.380297
2022-08-20,7:55,PDT,2.382101
2022-08-20,7:56,PDT,2.383867
2022-08-20,7:57,PDT,2.385594
2022-08-20,7:58,PDT,2.387281
2022-08-20,7:59,PDT,2.38893
2022-08-20,8:00,PDT,2.39054
2022-08-20,8:01,PDT,2.392111
2022-08-20,8:02,PDT,2.393644
2022-08-20,8:03,PDT,2.395137
2022-08-20,8:04,PDT,2.396592
2022-08-20,8:05,PDT,2.398007
2022-08-20,8:06,PDT,2.399384
2022-08-20,8:07,PDT,2.400723
2022-08-20,8:08,PDT,2.402022
2022-08-20,8:09,PDT,2.403284
2022-08-20,8:10,PDT,2.404506
2022-08-20,8:11,PDT,2.40569
2022-08-20,8:12,PDT,2.406836
2022-08-20,8:13,PDT,2.407944
2022-08-20,8:14,PDT,2.409013
2022-08-20,8:15,PDT,2.410044
2022-08-20,8:16,PDT,2.411038
2022-08-20,8:17,PDT,2.411993
2022-08-20,8:18,PDT,2.412911
2022-08-20,8:19,PDT,2.413791
2022-08-20,8:20,PDT,2.414633
2022-08-20,8:21,PDT,2.415439
2022-08-20,8:22,PDT,2.416206
2022-08-20,8:23,PDT,2.416937
2022-08-20,8:24,PDT,2.417631
2022-08-20,8:25,PDT,2.418288
2022-08-20,8:26,PDT,2.418909
2022-08-20,8:27,PDT,2.419493
2022-08-20,8:28,PDT,2.42004
2022-08-20,8:29,PDT,2.420552
2022-08-20,8:30,PDT,2.421027
2022-08-20,8:31,PDT,2.421467
2022-08-20,8:32,PDT,2.421871
2022-08-20,8:33,PDT,2.42224
2022-08-20,8:34,PDT,2.422573
2022-08-20,8:35,PDT,2.422872
2022-08-20,8:36,PDT,2.423135
2022-08-20,8:37,PDT,2.423364
2022-08-20,8:38,PDT,2.423559
2022-08-20,8:39,PDT,2.423719
2022-08-20,8:40,PDT,2.423845
2022-08-20,8:41,PDT,2.423938
2022-08-20,8:42,PDT,2.423997
2022-08-20,8:43,PDT,2.424022
2022-08-20,8:44,PDT,2.424015
2022-08-20,8:45,PDT,2.423974
2022-08-20,8:46,PDT,2.423901
2022-08-20,8:47,PDT,2.423795
2022-08-20,8:48,PDT,2.423657
2022-08-20,8:49,PDT,2.423487
2022-08-20,8:50,PDT,2.423286
2022-08-20,8:51,PDT,2.423052
2022-08-20,8:52,PDT,2.422788
2022-08-20,8:53,PDT,2.422492
2022-08-20,8:54,PDT,2.422166
2022-08-20,8:55,PDT,2.421809
2022-08-20,8:56,PDT,2.421422
